 0.366 0.329 0.186 0.063 0.024 0.012 0.006 0.004 0.002 0.003 0.028 17.494
 0.244 0.269 0.228 0.110 0.056 0.032 0.021 0.015 0.011 0.010 0.010 19.198
 0.542 0.235 0.121 0.038 0.016 0.009 0.007 0.006 0.006 0.014 0.039 15.774
 0.117 0.264 0.278 0.144 0.070 0.036 0.022 0.016 0.014 0.033 0.036 21.263
 0.069 0.141 0.291 0.230 0.131 0.063 0.028 0.013 0.008 0.021 0.040 21.093
 0.055 0.046 0.241 0.194 0.132 0.093 0.068 0.054 0.046 0.067 0.046 21.926
 0.140 0.302 0.292 0.131 0.056 0.028 0.016 0.010 0.007 0.013 0.020 20.319
 0.072 0.206 0.334 0.149 0.073 0.042 0.030 0.024 0.021 0.045 0.019 21.005
 0.224 0.250 0.271 0.111 0.051 0.029 0.019 0.013 0.012 0.015 0.016 19.697
 0.155 0.261 0.245 0.109 0.059 0.039 0.030 0.026 0.025 0.046 0.015 21.156
 0.061 0.032 0.147 0.215 0.174 0.129 0.094 0.067 0.044 0.032 0.049 22.189
 0.056 0.069 0.263 0.166 0.110 0.083 0.066 0.059 0.054 0.069 0.020 21.747
 0.162 0.269 0.297 0.130 0.057 0.029 0.017 0.011 0.009 0.014 0.018 20.321
 0.072 0.174 0.266 0.172 0.096 0.058 0.040 0.031 0.027 0.057 0.025 21.615
 0.148 0.186 0.232 0.159 0.104 0.062 0.039 0.028 0.019 0.018 0.057 21.120
 0.130 0.280 0.264 0.130 0.068 0.038 0.024 0.017 0.015 0.029 0.068 21.213
 0.099 0.149 0.292 0.196 0.109 0.063 0.038 0.023 0.015 0.011 0.039 21.049
 0.162 0.239 0.303 0.129 0.062 0.034 0.021 0.015 0.012 0.020 0.040 21.013
 0.069 0.078 0.182 0.214 0.176 0.118 0.073 0.045 0.027 0.013 0.014 22.072
 0.060 0.137 0.342 0.185 0.103 0.059 0.038 0.026 0.020 0.025 0.013 21.202
 0.212 0.231 0.279 0.163 0.062 0.023 0.010 0.005 0.003 0.006 0.000 19.832
 0.104 0.237 0.379 0.166 0.052 0.021 0.012 0.009 0.007 0.008 0.010 20.154
 0.063 0.133 0.339 0.168 0.091 0.056 0.039 0.031 0.027 0.049 0.025 21.333
 0.156 0.236 0.289 0.154 0.079 0.040 0.019 0.010 0.006 0.005 0.031 20.268
 0.128 0.291 0.314 0.130 0.051 0.025 0.016 0.011 0.010 0.020 0.013 20.824
 0.055 0.050 0.174 0.220 0.193 0.133 0.082 0.045 0.024 0.020 0.030 21.822
 0.252 0.375 0.270 0.068 0.018 0.006 0.003 0.001 0.001 0.001 0.005 18.185
 0.269 0.310 0.250 0.085 0.034 0.017 0.010 0.007 0.006 0.009 0.007 19.066
 0.061 0.037 0.228 0.260 0.174 0.100 0.057 0.035 0.019 0.024 0.018 21.407
 0.060 0.066 0.325 0.244 0.120 0.064 0.038 0.027 0.022 0.029 0.010 21.097
 0.089 0.105 0.178 0.199 0.150 0.103 0.064 0.042 0.029 0.036 0.020 22.164
 0.057 0.080 0.151 0.173 0.139 0.101 0.075 0.060 0.053 0.104 0.040 21.984
 0.070 0.187 0.314 0.328 0.071 0.014 0.005 0.002 0.001 0.002 0.010 19.770
 0.208 0.204 0.315 0.168 0.052 0.020 0.010 0.006 0.004 0.007 0.020 19.572
 0.064 0.221 0.354 0.150 0.067 0.038 0.026 0.020 0.018 0.036 0.016 20.243
 0.227 0.285 0.304 0.117 0.032 0.013 0.007 0.004 0.003 0.004 0.016 18.837
 0.058 0.181 0.374 0.148 0.063 0.037 0.026 0.021 0.019 0.068 0.004 19.853
